# Points representing a 3D sphere's 1st quadrant surface. Can be used as a Pareto front for testing purposes.
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.586596383480792793e-02 0.000000000000000000e+00 9.998741276738750683e-01
1.586396674903382820e-02 2.517288084074331168e-04 9.998741276738750683e-01
1.585797599446718553e-02 5.033942454335323287e-04 9.998741276738750683e-01
1.584799307924842846e-02 7.549329556503704035e-04 9.998741276738750683e-01
1.583402051652307851e-02 1.006281615532816053e-03 9.998741276738750683e-01
1.581606182380907930e-02 1.257376949399894141e-03 9.998741276738750683e-01
1.579412152211127907e-02 1.508155745344098462e-03 9.998741276738750683e-01
1.576820513478330299e-02 1.758554871144652355e-03 9.998741276738750683e-01
1.573831918613706471e-02 2.008511290160707244e-03 9.998741276738750683e-01
1.570447119980031628e-02 2.257962077200481327e-03 9.998741276738750683e-01
1.566666969682260421e-02 2.506844434362336289e-03 9.998741276738750683e-01
1.562492419353015034e-02 2.755095706843818226e-03 9.998741276738750683e-01
1.557924519913016746e-02 3.002653398714666411e-03 9.998741276738750683e-01
1.552964421306521174e-02 3.249455188649827148e-03 9.998741276738750683e-01
1.547613372211827272e-02 3.495438945618520137e-03 9.998741276738750683e-01
1.541872719726928610e-02 3.740542744525387001e-03 9.998741276738750683e-01
1.535743909030388640e-02 3.984704881799808023e-03 9.998741276738750683e-01
1.529228483017524946e-02 4.227863890929440573e-03 9.998741276738750683e-01
1.522328081911993210e-02 4.469958557934091727e-03 9.998741276738750683e-01
1.515044442852870460e-02 4.710927936776005027e-03 9.998741276738750683e-01
1.507379399457338572e-02 4.950711364702700332e-03 9.998741276738750683e-01
1.499334881359081287e-02 5.189248477518497438e-03 9.998741276738750683e-01
1.490912913722510294e-02 5.426479224780883688e-03 9.998741276738750683e-01
1.482115616732939366e-02 5.662343884917886601e-03 9.998741276738750683e-01
1.472945205062839609e-02 5.896783080262662027e-03 9.998741276738750683e-01
1.463403987314308360e-02 6.129737792001503129e-03 9.998741276738750683e-01
1.453494365437889464e-02 6.361149375031512759e-03 9.998741276738750683e-01
1.443218834127896026e-02 6.590959572724195727e-03 9.998741276738750683e-01
1.432579980194384657e-02 6.819110531591249941e-03 9.998741276738750683e-01
1.421580481911939239e-02 7.045544815848874508e-03 9.998741276738750683e-01
1.410223108345429535e-02 7.270205421876922355e-03 9.998741276738750683e-01
1.398510718652914465e-02 7.493035792569254470e-03 9.998741276738750683e-01
1.386446261365864401e-02 7.713979831571690995e-03 9.998741276738750683e-01
1.374032773646883566e-02 7.932981917403963967e-03 9.998741276738750683e-01
1.361273380525121132e-02 8.149986917462135466e-03 9.998741276738750683e-01
1.348171294109561276e-02 8.364940201897930194e-03 9.998741276738750683e-01
1.334729812780392419e-02 8.577787657371506100e-03 9.998741276738750683e-01
1.320952320358657547e-02 8.788475700674203139e-03 9.998741276738750683e-01
1.306842285254395525e-02 8.996951292217827620e-03 9.998741276738750683e-01
1.292403259593486418e-02 9.203161949387082472e-03 9.998741276738750683e-01
1.277638878323424272e-02 9.407055759751788496e-03 9.998741276738750683e-01
1.262552858298237636e-02 9.608581394135564183e-03 9.998741276738750683e-01
1.247148997342791693e-02 9.807688119537654250e-03 9.998741276738750683e-01
1.231431173296705650e-02 1.000432581190471674e-02 9.998741276738750683e-01
1.215403343038128428e-02 1.019844496874926579e-02 9.998741276738750683e-01
1.199069541487614646e-02 1.038999672161167002e-02 9.998741276738750683e-01
1.182433880592355900e-02 1.057893284836251141e-02 9.998741276738750683e-01
1.165500548291018360e-02 1.076520578534226683e-02 9.998741276738750683e-01
1.148273807459454510e-02 1.094876863933519524e-02 9.998741276738750683e-01
1.130757994837544231e-02 1.112957519937444496e-02 9.998741276738750683e-01
1.112957519937444496e-02 1.130757994837544231e-02 9.998741276738750683e-01
1.094876863933519524e-02 1.148273807459454683e-02 9.998741276738750683e-01
1.076520578534226683e-02 1.165500548291018533e-02 9.998741276738750683e-01
1.057893284836251141e-02 1.182433880592355727e-02 9.998741276738750683e-01
1.038999672161166829e-02 1.199069541487614646e-02 9.998741276738750683e-01
1.019844496874926752e-02 1.215403343038128428e-02 9.998741276738750683e-01
1.000432581190471674e-02 1.231431173296705650e-02 9.998741276738750683e-01
9.807688119537655985e-03 1.247148997342791693e-02 9.998741276738750683e-01
9.608581394135562448e-03 1.262552858298237636e-02 9.998741276738750683e-01
9.407055759751790230e-03 1.277638878323424272e-02 9.998741276738750683e-01
9.203161949387082472e-03 1.292403259593486418e-02 9.998741276738750683e-01
8.996951292217827620e-03 1.306842285254395351e-02 9.998741276738750683e-01
8.788475700674203139e-03 1.320952320358657721e-02 9.998741276738750683e-01
8.577787657371507835e-03 1.334729812780392245e-02 9.998741276738750683e-01
8.364940201897928460e-03 1.348171294109561276e-02 9.998741276738750683e-01
8.149986917462137201e-03 1.361273380525120959e-02 9.998741276738750683e-01
7.932981917403962233e-03 1.374032773646883740e-02 9.998741276738750683e-01
7.713979831571690128e-03 1.386446261365864401e-02 9.998741276738750683e-01
